,Data,Leonardo,Poste Italiane,Telecom Italia,Generali,UniCredit,Stellantis,Intesa Sanpaolo,Ferrari,Enel,Eni,FTSE MIB
250,2020-12-22,5.752,8.334,0.3744,14.1,7.524,11.773,1.8812,186.25,8.071,8.36,21844.33
251,2020-12-23,5.88,8.368,0.3818,14.28,7.692,11.849,1.913,186.65,8.271,8.584,22130.18
252,2020-12-28,5.922,8.39,0.3823,14.365,7.699,11.925,1.9224,187.05,8.345,8.596,22288.52
253,2020-12-29,5.98,8.35,0.3808,14.315,7.696,11.846,1.9198,189.05,8.276,8.562,22259.35
254,2020-12-30,5.91,8.32,0.3774,14.26,7.648,11.823,1.9126,188.65,8.276,8.548,22232.9
255,2021-01-04,5.83,8.342,0.3811,14.07,7.583,12.0,1.9052,187.6,8.457,8.448,22315.87
256,2021-01-05,5.974,8.288,0.3827,13.915,7.5,11.968,1.8844,183.8,8.395,8.761,22200.6
257,2021-01-06,6.062,8.54,0.3987,14.5,7.957,11.717,1.9482,181.25,8.929,9.048,22734.32
258,2021-01-07,6.01,8.718,0.3977,14.47,8.032,11.926,1.968,179.7,8.777,9.068,22746.08
259,2021-01-08,5.916,8.594,0.3945,14.5,8.178,11.705,1.955,180.25,8.938,9.03,22793.94
260,2021-01-11,5.876,8.534,0.3878,14.42,8.036,11.597,1.9428,179.75,8.948,8.978,22722.01
261,2021-01-12,5.984,8.39,0.376,14.48,8.027,11.834,1.9382,179.5,8.803,9.054,22646.07
262,2021-01-13,5.87,8.434,0.376,14.545,7.956,11.784,1.9292,180.7,8.925,9.06,22743.65
263,2021-01-14,5.914,8.352,0.3789,14.4,7.844,12.126,1.915,180.65,8.833,9.005,22637.72
264,2021-01-15,5.86,8.352,0.373,14.365,7.701,11.598,1.902,176.05,8.859,8.831,22381.35
265,2021-01-18,5.848,8.38,0.3661,14.46,7.771,12.476,1.9172,176.3,8.585,8.856,22498.89
266,2021-01-19,5.856,8.31,0.359,14.505,7.783,12.801,1.9104,172.9,8.574,8.827,22441.72
267,2021-01-20,6.112,8.396,0.3669,14.81,8.109,12.869,1.9264,175.6,8.578,8.901,22650.78
268,2021-01-21,5.866,8.318,0.3626,14.655,8.005,12.591,1.9172,177.05,8.459,8.668,22428.93
269,2021-01-22,5.65,8.268,0.3577,14.51,7.749,12.216,1.8842,174.85,8.345,8.542,22088.36
270,2021-01-25,5.486,8.208,0.356,14.405,7.42,11.648,1.8232,173.75,8.335,8.353,21735.95
271,2021-01-26,5.646,8.362,0.3658,14.545,7.75,11.877,1.8396,172.8,8.4,8.528,21987.0
272,2021-01-27,5.68,8.16,0.3645,14.38,7.69,11.467,1.8076,171.55,8.241,8.547,21662.73
273,2021-01-28,5.708,8.234,0.362,14.42,7.727,11.734,1.8336,171.1,8.401,8.548,21916.5
274,2021-01-29,5.736,8.076,0.3534,14.09,7.557,11.561,1.8052,172.25,8.191,8.352,21572.53
275,2021-02-01,5.72,8.294,0.3535,14.255,7.668,11.631,1.822,176.4,8.221,8.2,21825.51
276,2021-02-02,5.818,8.28,0.3557,14.475,7.744,11.985,1.871,171.15,8.2,8.311,22066.87
277,2021-02-03,5.904,8.87,0.3656,14.95,8.068,12.008,1.9512,164.9,8.552,8.489,22527.9
278,2021-02-04,6.002,9.012,0.3696,15.42,8.279,12.096,2.0085,169.35,8.556,8.57,22900.55
279,2021-02-05,6.032,9.22,0.3814,15.535,8.459,12.331,2.061,168.1,8.447,8.611,23083.42
280,2021-02-08,6.16,9.456,0.386,15.72,8.683,12.548,2.09,172.0,8.5,8.681,23425.92
281,2021-02-09,6.158,9.57,0.3842,15.82,8.637,12.45,2.087,172.3,8.284,8.775,23300.49
282,2021-02-10,6.134,9.514,0.3845,15.76,8.708,12.209,2.08,171.4,8.318,8.844,23264.68
283,2021-02-11,6.044,9.65,0.3799,15.7,8.433,12.142,2.0865,168.8,8.462,8.777,23307.24
284,2021-02-12,6.054,9.678,0.3801,15.665,8.396,12.24,2.096,168.75,8.468,8.879,23410.6
285,2021-02-15,6.208,9.77,0.3894,15.825,8.488,12.367,2.1175,168.3,8.465,9.123,23604.31
286,2021-02-16,6.224,9.652,0.3841,15.75,8.467,12.456,2.1125,167.15,8.303,9.079,23440.81
287,2021-02-17,6.152,9.482,0.3807,15.655,8.3,12.188,2.096,166.0,8.303,9.163,23178.56
288,2021-02-18,5.988,9.304,0.375,15.43,8.137,12.257,2.08,163.85,8.2,9.097,22921.83
289,2021-02-19,6.59,9.398,0.3776,15.58,8.346,12.345,2.1085,163.75,8.196,9.198,23136.31
290,2021-02-22,6.586,9.644,0.3805,15.54,8.331,12.183,2.1,162.25,8.077,9.356,23009.18
291,2021-02-23,6.662,9.528,0.38,15.505,8.51,12.246,2.112,161.2,7.977,9.424,22939.38
292,2021-02-24,6.93,9.55,0.4148,15.565,8.743,12.53,2.1275,161.05,7.92,9.577,23098.15
293,2021-02-25,6.796,9.608,0.403,15.835,8.734,12.51,2.152,159.65,7.84,9.68,23063.55
294,2021-02-26,6.63,9.404,0.3929,15.55,8.54,12.395,2.134,161.5,7.844,9.482,22848.58
295,2021-03-01,6.89,9.828,0.3916,15.83,8.846,12.847,2.16,164.15,7.947,9.561,23264.86
296,2021-03-02,6.812,9.876,0.3845,15.875,8.815,12.82,2.1545,162.05,7.802,9.492,23083.55
297,2021-03-03,6.85,9.95,0.388,16.03,9.037,12.796,2.203,160.75,7.626,9.66,23046.77
298,2021-03-04,6.888,9.974,0.398,16.075,8.902,12.772,2.192,157.4,7.843,9.876,23093.1
299,2021-03-05,6.748,9.85,0.4,16.005,8.925,12.624,2.1945,154.7,7.873,10.062,22965.63
300,2021-03-08,6.9,10.04,0.4072,16.5,9.348,13.364,2.268,161.2,8.084,10.18,23681.57
301,2021-03-09,7.09,10.14,0.3996,16.53,9.178,13.607,2.2695,162.9,8.103,10.14,23816.5
302,2021-03-10,7.484,10.23,0.4189,16.62,9.156,13.886,2.274,162.2,8.215,10.22,23925.96
303,2021-03-11,7.44,10.185,0.4384,16.765,9.041,14.049,2.2665,164.25,8.326,10.3,24121.37
304,2021-03-12,7.43,10.275,0.4527,16.905,9.16,14.242,2.2805,162.3,8.255,10.418,24113.22
305,2021-03-15,7.74,10.215,0.4502,16.835,9.119,14.546,2.265,163.6,8.181,10.334,24139.45
306,2021-03-16,7.806,10.435,0.4567,16.89,9.306,14.46,2.294,165.1,8.238,10.24,24261.12
307,2021-03-17,7.814,10.38,0.4597,16.75,9.472,14.633,2.315,163.7,8.162,10.3,24281.05
308,2021-03-18,7.71,10.455,0.4642,16.86,9.509,15.069,2.349,163.25,8.064,10.338,24360.49
309,2021-03-19,7.572,10.34,0.43,16.73,9.184,14.539,2.314,164.1,8.306,10.174,24199.42
310,2021-03-22,7.43,10.505,0.4238,16.805,9.076,14.376,2.2985,172.1,8.324,10.146,24262.84
311,2021-03-23,7.32,10.415,0.4285,16.8,9.01,13.896,2.289,172.5,8.4,9.98,24113.86
312,2021-03-24,6.874,10.47,0.4324,16.89,9.087,13.908,2.2955,169.55,8.426,10.246,24208.66
313,2021-03-25,6.804,10.46,0.4367,16.825,9.074,14.104,2.2945,169.75,8.442,10.112,24218.55
314,2021-03-26,6.8,10.55,0.4519,16.925,9.083,14.331,2.2975,173.4,8.427,10.232,24393.26
315,2021-03-29,6.81,10.78,0.4593,17.06,8.961,14.355,2.286,172.9,8.507,10.348,24421.4
316,2021-03-30,7.02,10.855,0.4605,17.14,9.141,14.783,2.3235,175.2,8.433,10.412,24636.39
317,2021-03-31,6.904,10.84,0.4612,17.06,9.013,14.768,2.3105,178.35,8.493,10.494,24648.56
318,2021-04-01,7.018,10.91,0.4594,17.03,9.015,14.819,2.318,178.05,8.435,10.57,24710.0
319,2021-04-06,7.134,10.94,0.454,17.135,9.009,14.971,2.303,176.3,8.554,10.474,24761.12
320,2021-04-07,7.212,10.925,0.4578,17.17,8.962,14.969,2.3005,175.4,8.586,10.456,24740.73
321,2021-04-08,7.13,10.77,0.4453,17.105,8.661,14.615,2.263,175.2,8.651,10.26,24576.51
322,2021-04-09,7.07,10.795,0.4339,16.965,8.557,14.49,2.2535,174.0,8.594,10.2,24429.41
323,2021-04-12,7.048,10.785,0.4379,17.07,8.638,14.625,2.2605,176.1,8.58,10.162,24457.18
324,2021-04-13,7.01,10.78,0.4358,17.085,8.621,14.828,2.274,176.35,8.621,10.226,24600.35
325,2021-04-14,7.05,10.665,0.4423,17.085,8.526,14.734,2.281,174.15,8.509,10.488,24574.74
326,2021-04-15,6.978,10.655,0.4396,17.025,8.429,14.727,2.275,175.8,8.581,10.364,24528.69
327,2021-04-16,7.04,10.775,0.4455,17.12,8.519,14.942,2.2955,176.9,8.659,10.35,24744.38
328,2021-04-19,7.208,10.76,0.4422,17.225,8.625,14.792,2.31,175.15,8.662,10.324,24691.46
329,2021-04-20,6.872,10.615,0.4307,16.75,8.18,14.194,2.245,172.85,8.555,10.074,24088.65
330,2021-04-21,6.904,10.615,0.4369,16.845,8.116,14.344,2.22,177.05,8.487,10.15,24161.38
331,2021-04-22,6.946,10.61,0.438,16.835,8.058,14.38,2.226,177.9,8.718,10.168,24398.41
332,2021-04-23,6.934,10.85,0.439,16.825,8.085,14.39,2.221,178.0,8.735,10.102,24386.09
333,2021-04-26,6.786,10.81,0.4385,16.875,8.263,14.36,2.2725,179.35,8.64,10.148,24513.84
334,2021-04-27,6.654,10.825,0.4424,16.825,8.41,14.308,2.285,180.7,8.552,10.11,24473.06
335,2021-04-28,6.7,10.92,0.4449,16.925,8.525,14.392,2.2965,179.8,8.448,10.204,24459.57
336,2021-04-29,6.644,10.915,0.4391,16.78,8.598,13.844,2.3175,178.6,8.338,10.202,24278.2
337,2021-04-30,6.794,10.9,0.4563,16.685,8.562,13.824,2.321,178.15,8.267,9.93,24141.16
338,2021-05-03,6.876,11.05,0.4567,17.0,8.72,14.022,2.334,182.7,8.356,10.1,24419.97
339,2021-05-04,6.858,10.77,0.4483,16.84,8.625,13.888,2.308,168.05,8.206,10.1,23977.53
340,2021-05-05,6.906,10.97,0.4456,17.05,8.846,14.86,2.341,170.65,8.289,10.308,24463.89
341,2021-05-06,6.98,10.93,0.421,17.22,9.288,14.914,2.359,165.85,8.267,10.326,24495.07
342,2021-05-07,6.908,11.0,0.4183,17.37,9.35,14.942,2.362,165.5,8.268,10.32,24612.04
343,2021-05-10,6.97,11.225,0.4273,17.56,9.854,15.1,2.3895,165.25,8.274,10.408,24802.9
344,2021-05-11,6.81,11.175,0.4277,17.41,9.91,14.662,2.3805,162.5,8.064,10.246,24396.01
345,2021-05-12,6.862,11.035,0.4339,17.48,10.2,14.722,2.3825,163.7,7.992,10.458,24452.93
346,2021-05-13,6.808,11.04,0.4299,17.54,10.008,14.65,2.3725,162.75,8.092,10.304,24486.01
347,2021-05-14,6.962,11.12,0.4361,17.64,10.208,14.856,2.3875,163.25,8.204,10.43,24766.09
348,2021-05-17,6.898,11.29,0.4435,17.645,10.24,15.098,2.41,165.25,8.157,10.464,24862.68
349,2021-05-18,6.91,11.275,0.4386,17.68,10.332,15.092,2.4025,167.7,8.128,10.434,24880.45
350,2021-05-19,6.822,11.23,0.4346,17.435,10.202,14.73,2.3515,166.0,7.966,10.196,24486.69
351,2021-05-20,6.826,11.325,0.4337,17.445,10.246,15.006,2.355,169.75,8.074,10.18,24702.11
352,2021-05-21,6.936,11.5,0.4415,17.66,10.234,15.316,2.374,173.15,8.188,10.284,24975.0
353,2021-05-24,7.024,11.7,0.4418,16.9,10.258,15.388,2.363,174.05,8.159,10.11,24891.24
354,2021-05-25,6.932,11.545,0.4352,16.74,10.354,15.474,2.361,174.2,8.167,9.985,24892.9
355,2021-05-26,6.894,11.42,0.4386,16.56,10.144,15.446,2.346,174.15,8.159,10.03,24778.04
356,2021-05-27,7.072,11.49,0.4418,16.705,10.354,16.078,2.394,173.2,8.147,10.1,25056.19
357,2021-05-28,7.17,11.505,0.4397,16.845,10.494,16.106,2.409,173.1,8.143,10.094,25169.39
358,2021-05-31,7.11,11.565,0.4386,16.815,10.5,16.258,2.4165,172.95,8.056,10.056,25170.55
359,2021-06-01,7.178,11.8,0.44,16.93,10.576,16.346,2.4455,173.4,8.064,10.294,25321.82
360,2021-06-02,7.25,11.8,0.443,16.95,10.54,16.51,2.4725,174.35,7.981,10.37,25379.69
361,2021-06-03,7.198,11.91,0.4446,17.085,10.576,16.698,2.476,177.9,7.892,10.44,25452.33
362,2021-06-04,7.154,11.8,0.4465,17.085,10.494,17.166,2.4805,178.95,7.931,10.38,25570.46
363,2021-06-07,7.268,12.06,0.4539,17.25,10.858,17.454,2.4855,180.3,8.003,10.454,25824.71
364,2021-06-08,7.27,12.08,0.4577,17.225,10.742,17.476,2.46,179.55,8.012,10.496,25809.16
365,2021-06-09,7.22,12.08,0.454,17.18,10.766,17.232,2.4535,174.8,8.013,10.444,25741.75
366,2021-06-10,7.206,11.985,0.4529,17.125,10.8,17.0,2.439,173.9,7.961,10.514,25638.19
367,2021-06-11,7.208,11.985,0.4515,17.14,10.78,17.15,2.425,174.0,8.022,10.582,25717.42
368,2021-06-14,7.214,12.015,0.45,17.15,10.74,16.968,2.45,168.25,8.102,10.728,25757.83
369,2021-06-15,7.116,11.98,0.446,17.18,10.66,16.898,2.451,167.85,8.08,10.734,25736.75
370,2021-06-16,7.18,12.07,0.4449,17.165,10.444,16.9,2.415,166.4,8.213,10.742,25767.54
371,2021-06-17,7.156,11.995,0.4449,17.24,10.472,16.958,2.4165,169.6,8.079,10.63,25713.6
372,2021-06-18,6.98,11.695,0.4364,16.89,10.022,16.464,2.344,169.1,8.054,10.314,25218.16
373,2021-06-21,7.058,11.515,0.4359,16.935,10.208,17.02,2.3665,170.55,8.12,10.418,25397.72
374,2021-06-22,6.992,11.36,0.43,16.885,10.104,16.986,2.342,168.7,8.108,10.414,25315.57
375,2021-06-23,6.902,11.225,0.4255,16.655,10.088,16.952,2.316,167.3,7.971,10.422,25077.14
376,2021-06-24,6.946,11.425,0.4212,16.93,10.366,16.992,2.364,169.75,8.034,10.54,25422.22
377,2021-06-25,6.972,11.39,0.4216,17.015,10.422,17.062,2.3855,170.45,8.009,10.556,25510.5
378,2021-06-28,6.812,11.205,0.415,16.75,10.1,16.842,2.3295,171.6,7.974,10.342,25227.1
379,2021-06-29,6.858,11.155,0.4187,16.81,10.1,16.822,2.3565,173.5,8.038,10.338,25357.36
380,2021-06-30,6.812,11.15,0.4189,16.905,9.95,16.554,2.3295,174.0,7.832,10.27,25102.04
381,2021-07-01,6.97,11.28,0.4213,17.065,10.2,16.702,2.3555,171.7,7.849,10.46,25286.06
382,2021-07-02,6.94,11.18,0.4245,17.0,10.01,16.698,2.336,173.95,7.851,10.398,25282.41
383,2021-07-05,6.938,11.34,0.4234,17.145,10.184,16.932,2.369,173.1,7.906,10.456,25441.34
384,2021-07-06,6.774,11.17,0.4099,16.84,9.901,16.73,2.3205,174.4,7.941,10.27,25227.92
385,2021-07-07,6.7,11.215,0.4022,16.935,9.746,16.592,2.3035,174.85,8.064,10.17,25284.99
386,2021-07-08,6.596,10.825,0.3861,16.57,9.437,16.036,2.236,173.7,7.883,9.963,24641.47
387,2021-07-09,6.776,10.995,0.3914,16.885,9.745,16.486,2.284,176.0,7.924,10.08,25051.82
388,2021-07-12,6.762,11.035,0.3932,17.005,9.716,16.486,2.3055,177.3,8.062,10.094,25283.2
389,2021-07-13,6.58,11.03,0.3903,17.01,9.551,16.248,2.27,177.25,8.058,10.004,25156.65
390,2021-07-14,6.466,10.99,0.3935,16.925,9.627,16.24,2.2845,177.9,8.024,10.024,25194.33
391,2021-07-15,6.362,10.84,0.3872,16.8,9.529,16.008,2.256,173.7,7.932,9.91,24875.5
392,2021-07-16,6.328,10.875,0.3881,16.735,9.4,15.686,2.232,175.85,8.01,9.832,24792.78
393,2021-07-19,6.078,10.505,0.3713,16.225,9.063,15.122,2.1375,173.5,7.604,9.454,23965.92
394,2021-07-20,6.168,10.61,0.3691,16.39,9.186,15.16,2.179,172.45,7.613,9.503,24107.33
395,2021-07-21,6.4,10.945,0.3743,16.745,9.467,15.68,2.2365,174.65,7.81,9.75,24675.61
396,2021-07-22,6.316,11.11,0.3746,16.79,9.486,15.59,2.2505,174.9,7.957,9.644,24805.21
397,2021-07-23,6.4,11.21,0.3717,16.735,9.655,15.752,2.285,179.2,8.05,9.669,25124.91
398,2021-07-26,6.484,11.3,0.3728,16.845,9.818,15.886,2.3375,179.5,8.081,9.866,25296.4
399,2021-07-27,6.46,11.19,0.3695,16.755,9.62,15.688,2.3135,178.05,7.962,9.808,25086.55
400,2021-07-28,6.544,11.165,0.3706,16.79,9.633,15.822,2.32,179.4,8.055,9.917,25261.67
401,2021-07-29,6.562,11.19,0.3708,16.815,9.833,16.354,2.347,180.95,8.015,10.014,25516.46
402,2021-07-30,6.636,11.17,0.3709,16.85,10.108,16.19,2.3315,183.85,7.78,10.024,25363.02
403,2021-08-02,6.788,11.28,0.3771,16.85,9.91,16.37,2.3145,180.4,7.739,9.972,25351.6
404,2021-08-03,6.636,11.125,0.373,16.675,9.88,17.062,2.3265,175.65,7.694,10.136,25356.15
405,2021-08-04,6.674,11.21,0.3745,16.575,9.908,17.448,2.34,178.3,7.703,10.12,25490.22
406,2021-08-05,6.756,11.355,0.3758,16.625,10.16,17.444,2.345,184.25,7.752,10.2,25665.55
407,2021-08-06,6.816,11.525,0.3812,16.88,10.408,17.874,2.3985,187.55,7.759,10.302,26000.28
408,2021-08-09,6.806,11.58,0.3827,16.965,10.46,17.996,2.4045,188.7,7.798,10.284,26139.43
409,2021-08-10,6.796,11.625,0.3826,17.03,10.492,17.95,2.408,188.7,7.788,10.35,26201.21
410,2021-08-11,6.96,11.72,0.3948,17.195,10.744,18.018,2.449,190.5,7.833,10.416,26457.06
411,2021-08-12,6.906,11.745,0.3914,17.315,10.65,18.498,2.439,190.7,7.844,10.478,26557.84
412,2021-08-13,7.012,11.685,0.3912,17.375,10.648,18.61,2.448,192.1,7.889,10.518,26652.56
413,2021-08-16,6.898,11.61,0.3877,17.275,10.51,18.342,2.4215,190.9,7.847,10.372,26448.76
414,2021-08-17,6.798,11.545,0.3842,17.18,10.324,17.844,2.3885,189.3,7.777,10.376,26224.79
415,2021-08-18,6.91,11.64,0.3852,17.28,10.41,17.98,2.4075,187.45,7.855,10.366,26357.21
416,2021-08-19,6.758,11.495,0.3823,17.07,10.128,17.34,2.3565,182.2,7.922,10.076,25928.78
417,2021-08-20,6.692,11.41,0.3801,17.065,10.168,17.14,2.369,181.5,8.001,10.062,25918.27
418,2021-08-23,6.772,11.525,0.3842,17.155,10.366,17.206,2.386,183.65,7.832,10.234,26046.03
419,2021-08-24,6.962,11.625,0.3845,17.125,10.452,17.25,2.38,183.3,7.788,10.318,26027.91
420,2021-08-25,6.926,11.66,0.3827,17.13,10.78,17.29,2.39,184.25,7.761,10.33,26060.27
421,2021-08-26,6.87,11.61,0.3831,17.08,10.67,17.13,2.364,182.9,7.678,10.306,25861.52
422,2021-08-27,6.906,11.63,0.3829,17.15,10.676,17.164,2.378,183.1,7.679,10.428,26006.63
423,2021-08-30,6.88,11.59,0.3828,17.115,10.5,17.018,2.369,184.15,7.748,10.432,26024.27
424,2021-08-31,6.898,11.485,0.3833,17.27,10.568,16.932,2.3975,183.7,7.717,10.454,26009.29
425,2021-09-01,7.054,11.535,0.3813,17.35,10.738,16.84,2.4215,184.75,7.804,10.496,26181.66
426,2021-09-02,7.028,11.595,0.3759,17.37,10.786,17.124,2.4095,185.3,7.788,10.632,26233.38
427,2021-09-03,6.958,11.425,0.3698,17.32,10.856,17.13,2.3875,184.3,7.722,10.53,26064.78
428,2021-09-06,7.118,11.635,0.373,17.535,10.988,17.242,2.403,186.45,7.715,10.586,26263.43
429,2021-09-07,7.008,11.46,0.3705,17.535,10.91,17.086,2.3835,186.05,7.59,10.582,26073.73
430,2021-09-08,6.92,11.46,0.3717,17.66,10.832,16.598,2.359,186.35,7.518,10.59,25876.89
431,2021-09-09,6.9,11.46,0.3693,17.745,10.886,16.688,2.3715,187.25,7.53,10.586,25909.83
432,2021-09-10,6.778,11.46,0.3579,17.43,10.754,16.704,2.3465,186.0,7.375,10.544,25686.47
433,2021-09-13,6.872,11.54,0.364,17.65,10.894,16.828,2.394,184.4,7.499,10.806,25925.73
434,2021-09-14,6.832,11.56,0.3576,17.6,10.76,16.952,2.3865,187.8,7.435,10.904,26027.07
435,2021-09-15,6.75,11.665,0.3568,17.715,10.598,17.34,2.377,187.2,7.025,10.99,25762.1
436,2021-09-16,6.772,11.85,0.3557,17.87,10.752,17.41,2.4075,187.6,7.001,11.024,25963.93
437,2021-09-17,6.7,11.74,0.3607,17.685,10.694,16.81,2.374,184.4,6.959,10.942,25709.56
438,2021-09-20,6.646,11.46,0.3559,17.45,10.19,16.058,2.302,181.65,6.84,10.414,25048.26
439,2021-09-21,6.766,11.785,0.3507,17.715,10.276,16.032,2.322,183.6,6.899,10.606,25353.36
440,2021-09-22,6.86,11.89,0.3532,17.98,10.638,16.552,2.373,183.7,6.94,10.886,25717.46
441,2021-09-23,6.91,11.975,0.3542,18.125,10.992,16.768,2.4275,184.3,7.079,10.902,26081.13
442,2021-09-24,6.86,11.93,0.3514,18.33,10.984,16.788,2.4245,184.75,7.018,10.932,25968.84
443,2021-09-27,7.148,12.04,0.3621,18.625,11.544,16.936,2.472,184.45,6.947,11.186,26132.24
444,2021-09-28,6.96,11.75,0.3557,18.25,11.086,16.432,2.4295,180.85,6.837,11.264,25573.25
445,2021-09-29,7.158,11.83,0.3458,18.42,11.5,16.66,2.459,180.4,6.793,11.388,25736.85
446,2021-09-30,7.114,11.93,0.3394,18.39,11.5,16.522,2.4535,180.95,6.651,11.546,25683.81
447,2021-10-01,7.15,11.905,0.3377,18.41,11.476,16.268,2.449,179.75,6.729,11.482,25615.31
448,2021-10-04,7.262,11.855,0.3411,18.375,11.344,16.138,2.4215,177.6,6.738,11.642,25460.8
449,2021-10-05,7.31,12.095,0.3428,18.745,11.836,16.556,2.503,180.65,6.793,11.848,25956.02
450,2021-10-06,7.158,12.025,0.3376,18.585,11.806,15.966,2.475,179.15,6.728,11.666,25605.73
451,2021-10-07,7.128,12.175,0.3407,18.76,11.862,16.572,2.51,183.05,6.903,11.588,25992.29
452,2021-10-08,7.086,12.18,0.3433,18.795,11.994,16.674,2.5175,184.5,6.919,11.858,26051.01
453,2021-10-11,7.168,12.16,0.3366,18.895,11.904,16.826,2.5035,187.0,6.748,12.006,25930.46
454,2021-10-12,7.228,12.32,0.34,18.99,11.926,16.856,2.5125,187.45,6.765,11.974,25990.02
455,2021-10-13,7.174,12.365,0.3395,18.71,11.656,16.83,2.495,185.1,6.83,11.822,25958.69
456,2021-10-14,6.668,12.5,0.3405,18.725,11.714,17.028,2.5235,189.3,6.94,11.98,26277.57
457,2021-10-15,6.726,12.425,0.3369,18.79,11.804,17.206,2.575,192.15,6.919,12.208,26489.18
458,2021-10-18,6.668,12.385,0.3338,18.405,11.69,16.892,2.4915,191.25,6.906,12.236,26268.62
459,2021-10-19,6.606,12.25,0.3298,18.485,11.62,16.778,2.451,193.4,7.081,12.172,26332.99
460,2021-10-20,6.624,12.555,0.3367,18.64,11.654,16.82,2.467,192.05,7.21,12.318,26581.77
461,2021-10-21,6.556,12.51,0.3319,18.575,11.58,16.854,2.445,193.0,7.173,12.134,26525.15
462,2021-10-22,6.544,12.485,0.3305,18.615,11.532,16.85,2.4515,191.65,7.127,12.078,26571.73
463,2021-10-25,6.534,12.51,0.3362,18.69,11.334,17.514,2.463,199.5,7.061,12.278,26815.79
464,2021-10-26,6.564,12.675,0.3398,18.82,11.5,17.572,2.4815,200.3,7.145,12.358,26970.95
465,2021-10-27,6.502,12.565,0.3366,18.755,11.426,17.56,2.453,199.0,7.216,12.268,26806.19
466,2021-10-28,6.438,12.545,0.3175,18.84,11.492,17.286,2.438,203.5,7.27,12.164,26890.35
467,2021-10-29,6.338,12.34,0.3081,18.85,11.424,17.25,2.4575,205.0,7.236,12.404,26875.96
468,2021-11-01,6.434,12.445,0.3102,18.96,11.368,17.45,2.495,210.6,7.285,12.746,27206.0
469,2021-11-02,6.45,12.4,0.3064,18.98,11.278,17.468,2.512,213.1,7.231,12.54,27189.63
470,2021-11-03,6.616,12.55,0.3117,19.075,11.468,17.548,2.502,221.6,7.256,12.38,27377.87
471,2021-11-04,6.616,12.46,0.3257,18.995,11.444,17.64,2.4565,223.7,7.252,12.56,27522.05
472,2021-11-05,6.522,12.5,0.3412,19.105,11.518,17.718,2.4835,228.8,7.294,12.672,27795.93
473,2021-11-08,6.558,12.495,0.3336,18.975,11.482,17.536,2.4925,226.5,7.195,12.682,27711.09
474,2021-11-09,6.548,12.44,0.329,18.985,11.386,17.44,2.4705,221.7,7.094,12.62,27441.27
475,2021-11-10,6.628,12.51,0.3345,19.02,11.534,17.882,2.477,222.1,7.16,12.664,27561.0
476,2021-11-11,6.594,12.315,0.3311,19.15,11.616,17.886,2.472,223.4,7.099,12.646,27633.2
477,2021-11-12,6.55,12.245,0.3238,19.135,11.526,17.876,2.4715,228.0,7.099,12.512,27732.39
478,2021-11-15,6.548,12.26,0.3337,19.24,11.65,17.95,2.49,227.2,7.15,12.546,27868.13
479,2021-11-16,6.504,12.16,0.338,18.765,11.506,18.09,2.4825,228.7,7.087,12.598,27804.93
480,2021-11-17,6.448,12.095,0.3386,18.765,11.566,17.956,2.482,236.1,7.068,12.592,27824.94
481,2021-11-18,6.418,12.145,0.3343,18.6,11.442,17.964,2.467,234.5,7.042,12.43,27661.82
482,2021-11-19,6.194,12.065,0.3465,18.285,10.968,17.514,2.384,239.7,6.95,12.168,27337.46
483,2021-11-22,6.21,11.855,0.4513,18.4,11.052,17.458,2.327,246.3,6.952,12.328,27382.87
484,2021-11-23,6.22,11.76,0.43,18.37,11.12,17.01,2.302,237.0,6.907,12.38,26939.4
485,2021-11-24,6.304,11.725,0.4972,18.4,11.45,16.808,2.3025,237.3,7.045,12.37,27109.3
486,2021-11-25,6.352,11.55,0.484,18.32,11.272,16.708,2.288,238.8,7.149,12.296,27098.83
487,2021-11-26,6.064,11.075,0.4805,17.66,10.494,15.566,2.1565,231.4,6.816,11.53,25852.99
488,2021-11-29,6.044,11.195,0.4711,17.8,10.57,15.568,2.143,235.8,6.789,11.8,26041.55
489,2021-11-30,5.982,11.14,0.46,17.73,10.69,15.14,2.1155,231.7,6.707,11.642,25814.34
490,2021-12-01,6.108,11.35,0.4657,18.13,11.118,16.0,2.1685,232.5,6.755,11.904,26371.92
491,2021-12-02,6.028,11.23,0.475,18.04,11.01,15.928,2.1475,230.5,6.59,11.94,26005.4
492,2021-12-03,5.982,11.145,0.4644,18.19,11.13,15.744,2.1465,229.3,6.526,12.01,25938.52
493,2021-12-06,6.06,11.185,0.458,18.61,11.43,16.292,2.213,230.5,6.723,12.292,26498.07
494,2021-12-07,6.114,11.34,0.4514,18.7,11.706,16.872,2.258,237.5,6.811,12.568,27137.98
495,2021-12-08,6.09,11.18,0.4573,18.495,11.55,16.682,2.231,234.8,6.701,12.39,26751.93
496,2021-12-09,6.036,11.1,0.4415,18.585,12.8,16.448,2.225,232.8,6.702,12.266,26817.38
497,2021-12-10,5.998,11.05,0.441,18.5,12.876,16.49,2.2155,229.2,6.69,12.206,26721.98
498,2021-12-13,5.888,11.055,0.4401,18.485,12.792,16.366,2.205,229.3,6.604,12.02,26551.02
499,2021-12-14,5.994,11.08,0.4422,18.45,13.378,16.27,2.2245,225.0,6.626,12.148,26556.67
500,2021-12-15,5.966,11.13,0.4432,18.5,13.138,16.316,2.2015,229.1,6.697,12.0,26666.08
